Name,Symbol,Security No,ISIN,Weight (%),Market Cap (NIS millions),Base Price,Closing Price (0.01 NIS),Ex
BAZAN,ORL,2590248,IL0025902482,0.60593,"4,326",134.9,No
ONE TECHNOLOGI,ONE,161018,IL0001610182,0.45191,"4,300","6,013",No
ISRAS,ISRS,613034,IL0006130343,0.18522,"4,230","78,280",No
MEGA OR,MGOR,1104488,IL0011044885,0.5925,"4,229","11,600",No
ELECTRA,ELTR,739037,IL0007390375,0.85693,"8,155","212,620",No
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.34309,"8,138",801.5,No
HAREL,HARL,585018,IL0005850180,0.82303,"7,832","3,700",No
KENON,KEN,1134139,SG9999012629,0.57758,"7,328","13,600",No
SHIKUN & BINUI,SKBN,1081942,IL0010819428,0.72899,"6,937","1,535",No
FATTAL HOLD,FTAL,1143429,IL0011434292,0.50803,"6,448","40,100",No
FOX,FOX,1087022,IL0010870223,0.6685,"6,361","46,600",No
SHUFERSAL,SAE,777037,IL0007770378,1.09296,"6,240","2,349",No
ELCO,ELCO,694034,IL0006940345,0.38254,"6,240","22,940",No
FIBI HOLDINGS,FIBIH,763011,IL0007630119,0.65049,"6,190","17,460",No
MIGDAL INSUR.,MGDL,1081165,IL0010811656,0.44747,"5,677",538.7,No
MATRIX,MTRX,445015,IL0004450156,0.5731,"5,454","8,671",No
PARTNER,PTNR,1083484,IL0010834849,0.76292,"5,451","2,941",No
CLAL INSURANCE,CLIS,224014,IL0002240146,0.73885,"5,273","7,120",No
MAYTRONICS,MTRN,1091065,IL0010910656,0.41126,"5,219","4,774",No
FORMULA,FORTY,256016,IL0002560162,0.71062,"5,072","33,110",No
DELEK AUTOMOTIV,DLEA,829010,IL0008290103,0.5208,"4,956","5,200",No
OPKO HEALTH,OPK,1129543,US68375N1037,0.51434,"4,894",718.6,No
DIMRI,DIMRI,1090315,IL0010903156,0.38307,"4,860","25,980",No
TADIRAN GROUP,TDRN,258012,IL0002580129,0.37767,"4,792","55,810",No
MENORA MIV HLD,MMHD,566018,IL0005660183,0.28491,"4,638","7,473",No
PAZ OIL,PZOL,1100007,IL0011000077,0.80595,"4,602","43,280",No
DELTA,DELT,627034,IL0006270347,0.36242,"4,600","17,910",No
SUMMIT,SMT,1081686,IL0010816861,0.481,"4,577","6,195",No
HILAN,HLAN,1084698,IL0010846983,0.63823,"4,555","19,880",No
EQUITAL,EQTL,755017,IL0007550176,0.47037,"4,476","12,320",No
BAZAN,ORL,2590248,IL0025902482,0.60593,"4,326",134.9,No
ONE TECHNOLOGI,ONE,161018,IL0001610182,0.45191,"4,300","6,013",No
ISRAS,ISRS,613034,IL0006130343,0.18522,"4,230","78,280",No
MEGA OR,MGOR,1104488,IL0011044885,0.5925,"4,229","11,600",No
